# Accelerometer Data File
# Started @Mon Jul 18 22:15:46 CEST 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: 3-axis Accelerometer sensor
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
8.473 18.353 11.077 11
7.626 16.518 7.995 9
6.863 14.866 7.618 10
6.177 13.379 9.356 10
5.447 12.041 8.972 10
0.17 10.837 4.73 10
-5.336 9.753 0.034 11
-8.25 8.606 -3.063 9
-9.537 5.202 -4.644 11
-10.031 1.803 -5.343 9
-10.174 -0.867 -5.722 10
-10.286 -2.771 -6.305 10
-10.429 -3.908 -6.838 10
-10.412 -4.474 -7.137 10
-10.414 -5.017 -6.983 10
-9.993 -5.265 -6.259 10
-9.761 -5.101 -5.288 11
-9.353 -4.711 -4.303 9
-8.72 -4.378 -3.493 10
-7.848 -4.001 -2.782 10
-6.882 -3.454 -2.098 11
-5.823 -3.022 -1.328 10
-4.844 -2.789 -0.868 10
-4.222 -2.545 -0.979 10
-3.903 -2.109 -1.209 10
-3.564 -1.14 -1.278 10
-3.277 0.068 -1.227 10
-2.811 1.044 -0.691 10
-2.125 1.827 0.248 10
-1.275 2.67 1.326 10
0.205 4.058 2.866 10
2.71 6.014 4.018 10
4.982 8.446 3.522 10
5.906 10.187 1.877 10
6.16 9.341 0.663 9
6.181 8.407 3.605 11
7.442 7.566 10.493 10
12.576 6.809 16.089 10
17.111 6.128 14.782 10
15.598 5.515 10.658 10
14.038 4.964 1.671 10
12.634 4.467 -4.468 10
9.767 1.995 -5.995 10
4.36 -3.108 -6.327 10
-0.108 -5.77 -5.978 10
-2.287 -7.141 -4.432 10
-3.342 -8.478 -3.403 10
-3.913 -10.027 -2.589 10
-4.366 -11.11 -2.252 10
-4.93 -11.723 -2.354 10
-5.143 -11.878 -2.179 10
-4.138 -11.681 -1.556 10
-2.259 -11.564 -1.349 10
-0.99 -11.235 -1.498 10
0.117 -10.672 -1.616 10
1.01 -10.062 -1.876 10
0.978 -9.547 -2.37 10
0.251 -9.066 -3.029 10
-0.825 -8.366 -3.734 10
-1.44 -7.719 -3.999 10
-1.813 -7.137 -4.056 10
-1.667 -6.294 -3.762 10
-1.483 -5.294 -3.222 10
-1.36 -4.075 -2.443 10
-0.948 -2.693 -1.544 10
-0.198 -1.64 -0.467 10
0.57 -0.838 0.38 10
1.634 -0.176 1.109 9
3.194 0.461 1.731 11
4.909 1.147 2.178 10
5.918 2.429 2.021 10
7.015 4.263 1.879 10
8.02 7.983 1.864 10
7.149 15.166 1.591 10
6.676 19.407 2.483 10
9.128 17.466 6.432 10
8.422 15.719 7.875 10
7.58 14.147 7.846 10
6.822 12.732 5.786 10
6.14 11.459 2.432 10
5.526 10.313 -0.638 10
4.818 9.282 -2.927 10
0.966 8.354 -4.616 10
-3.043 7.518 -5.474 10
-6.384 5.93 -6.107 9
-8.952 2.536 -6.444 11
-10.625 -0.173 -6.438 10
-11.692 -2.078 -6.173 10
-12.065 -3.352 -5.556 10
-11.798 -4.422 -4.612 10
-11.144 -5.342 -3.539 10
-10.366 -6.006 -2.59 10
-9.157 -6.551 -1.452 10
-7.629 -7.034 -0.436 10
-6.418 -7.511 0.356 10
-5.724 -7.587 1.131 10
-5.514 -7.122 1.75 10
-5.566 -6.237 2.153 10
-5.613 -4.82 1.929 10
-5.749 -3.459 0.995 10
-5.571 -2.467 1.042 10
-5.065 -1.117 1.067 10
-4.671 0.037 -0.453 10
-4.152 0.542 -1.579 10
-3.633 0.617 -1.723 10
-2.83 0.736 -1.775 10
-1.728 1.042 -1.796 10
-0.573 1.739 -1.625 10
0.69 3.056 -0.954 10
1.879 4.681 -0.513 10
2.415 6.049 -0.54 10
2.001 8.219 -1.382 10
1.405 10.629 -0.933 10
2.023 9.713 1.486 10
4.432 8.742 4.449 10
8.367 7.867 6.521 10
12.685 7.081 7.239 10
15.39 6.373 6.36 10
15.359 5.735 3.724 10
13.668 5.162 1.533 10
10.905 4.645 0.328 10
7.478 3.448 0.382 10
3.602 -1.378 -0.207 10
0.828 -5.299 -0.497 10
-0.478 -7.803 -0.335 10
