# Accelerometer Data File
# Started @Wed Jul 20 19:43:59 CEST 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: 3-axis Accelerometer sensor
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
0.012 0.0 -0.01 10
0.011 -0.009 0.008 10
0.019 -0.008 -0.01 10
0.017 0.009 0.0 10
0.032 0.026 0.034 10
0.038 0.006 -0.003 10
0.042 -0.002 0.013 10
0.038 -0.019 0.003 10
0.017 -0.017 0.003 10
-0.001 -0.041 0.003 10
-0.009 -0.029 0.037 10
-0.017 -0.008 0.05 10
-0.007 0.0 0.045 10
-0.006 0.034 0.032 11
-0.031 0.022 -0.005 9
-0.037 0.02 -0.013 10
-0.024 -0.007 -0.02 10
-0.03 -0.015 0.015 10
-0.019 -0.005 0.014 11
-0.025 -0.004 0.021 9
-0.031 -0.012 0.027 10
-0.028 -0.002 0.007 20
-0.034 -0.019 0.015 10
-0.013 0.0 0.005 10
0.004 0.0 -0.003 10
0.004 0.008 -0.003 10
0.029 -0.009 -0.011 10
0.026 -0.008 -0.018 10
-0.001 0.0 -0.017 10
-0.001 0.0 0.01 10
-0.01 0.026 0.026 10
-0.009 0.006 0.015 10
-0.016 -0.002 -0.003 10
-0.015 -0.019 -0.028 10
0.003 0.0 -0.026 10
0.003 0.0 -0.006 10
0.002 0.016 -0.022 10
0.002 0.015 -0.046 10
-0.006 0.03 0.001 10
-0.014 0.01 0.001 10
-0.012 0.018 0.018 10
-0.011 -0.009 0.016 10
-0.001 0.008 0.04 10
0.007 -0.009 0.028 10
0.006 -0.025 0.025 10
0.005 -0.014 0.039 10
-0.003 -0.004 0.01 10
-0.003 -0.021 0.017 10
-0.02 -0.01 0.015 10
-0.026 0.016 0.005 10
-0.041 0.014 -0.012 10
-0.028 0.013 -0.01 10
0.008 0.029 -0.018 10
0.051 0.0 -0.025 10
0.054 -0.008 0.011 10
0.083 -0.007 0.019 10
0.04 -0.032 0.034 10
0.019 -0.02 0.056 10
-0.016 -0.009 0.077 10
-0.023 -0.017 0.069 10
-0.021 0.01 0.071 10
-0.019 0.0 0.003 10
-0.051 -0.016 0.02 10
-0.072 -0.015 0.001 10
-0.117 -0.005 -0.007 10
-0.165 -0.013 -0.006 10
-0.192 -0.02 0.011 10
-0.181 -0.009 0.018 10
-0.128 0.008 0.0 11
-0.072 0.042 -0.009 9
-0.031 0.046 -0.025 10
0.023 0.033 0.003 10
0.064 0.004 -0.031 10
0.083 -0.013 0.014 10
0.084 0.013 0.056 10
0.041 -0.013 0.093 10
-0.014 -0.012 0.075 10
-0.056 0.014 0.033 10
-0.093 0.03 -0.004 10
-0.118 0.044 -0.029 10
-0.115 0.04 -0.061 10
-0.052 0.019 -0.089 11
0.004 0.017 -0.097 9
0.064 0.006 -0.044 10
0.075 -0.011 -0.014 10
0.067 -0.027 0.004 10
0.026 -0.024 0.029 10
-0.027 -0.03 0.035 10
-0.05 0.006 0.014 10
-0.054 0.006 -0.021 10
-0.057 -0.011 -0.071 10
-0.06 -0.001 -0.107 11
-0.054 -0.036 -0.096 10
-0.057 -0.032 -0.086 9
-0.051 -0.063 -0.069 11
-0.046 -0.066 -0.019 9
-0.024 -0.068 0.0 10
-0.005 -0.044 0.008 10
0.021 -0.022 0.033 10
0.062 -0.011 0.055 11
0.099 -0.001 0.05 9
0.123 -0.001 0.028 10
0.145 -0.001 0.025 10
0.174 -0.009 0.039 10
0.156 -0.008 0.079 10
0.089 0.017 0.122 10
0.054 0.024 0.119 11
0.031 0.056 0.107 10
-0.005 0.068 0.113 10
-0.022 0.078 0.059 10
-0.011 0.07 0.027 10
-0.01 0.072 0.033 10
-0.009 0.073 0.021 10
-0.008 0.066 -0.006 10
0.001 0.042 -0.005 10
0.0 0.012 0.011 9
0.0 -0.006 0.019 10
-0.007 -0.039 0.017 10
-0.041 -0.053 0.015 10
-0.063 -0.056 -0.02 10
-0.091 -0.05 -0.035 10
-0.108 -0.028 -0.049 10
-0.088 -0.042 -0.078 10
-0.079 -0.03 -0.079 10
-0.045 -0.035 -0.045 10
-0.015 -0.032 -0.032 10
-0.031 -0.037 -0.02 10
-0.036 -0.025 0.007 10
-0.041 -0.013 -0.01 10
-0.028 -0.029 -0.009 11
-0.008 -0.061 0.025 9
-0.016 -0.055 0.04 10
-0.023 0.002 0.045 10
-0.021 0.027 0.049 10
-0.001 0.042 0.061 10
-0.01 0.02 0.055 10
-0.035 0.035 0.041 10
-0.048 0.058 0.028 10
-0.043 0.052 -0.008 20
-0.03 0.047 0.017 10
0.006 0.051 0.024 10
0.023 0.054 0.056 10
0.046 0.023 0.051 10
0.042 0.003 0.045 10
0.046 -0.005 0.041 10
0.024 -0.039 0.019 10
0.022 -0.052 0.009 10
0.028 -0.047 -0.051 10
0.034 -0.042 -0.055 10
0.03 -0.021 -0.041 10
0.045 -0.027 -0.028 10
0.014 -0.042 0.043 10
-0.021 -0.055 0.056 10
-0.07 -0.023 0.059 11
-0.132 -0.004 0.027 9
-0.136 0.004 -0.001 10
-0.105 0.004 -0.018 10
-0.069 0.021 -0.042 10
-0.036 0.036 -0.012 10
0.01 0.058 -0.01 10
0.026 0.026 0.024 10
-0.002 0.024 0.047 10
-0.019 0.03 0.034 11
-0.008 0.027 0.031 10
0.009 0.024 0.036 10
0.068 -0.003 0.015 10
0.096 -0.011 -0.003 9
0.121 -0.019 0.005 11
0.135 -0.026 -0.003 10
0.112 -0.032 -0.003 10
0.093 -0.02 -0.019 10
0.066 0.0 -0.009 10
0.051 0.016 0.043 10
0.054 0.031 0.056 10
0.092 0.045 0.085 10
0.126 0.032 0.067 10
0.122 0.012 0.043 10
0.109 0.002 0.013 10
0.081 0.002 -0.013 10
0.039 0.001 -0.029 9
0.017 -0.024 -0.035 10
-0.009 -0.047 -0.04 10
-0.06 -0.042 -0.027 10
-0.08 -0.012 -0.024 11
-0.072 0.005 -0.039 9
-0.047 0.005 -0.027 11
-0.017 0.021 0.001 10
0.001 0.011 -0.067 10
0.018 -0.007 -0.078 10
-0.017 -0.032 -0.078 10
-0.041 -0.037 -0.079 10
-0.063 -0.033 -0.071 10
-0.074 0.003 -0.064 10
-0.075 0.02 -0.049 10
-0.033 0.018 -0.035 10
-0.004 0.008 -0.015 10
0.03 0.007 -0.004 10
0.044 0.023 -0.03 10
0.031 -0.012 -0.044 9
0.002 0.014 -0.04 10
-0.032 0.004 -0.01 10
-0.037 0.02 0.008 10
-0.05 0.044 0.015 10
-0.054 0.023 0.031 10
-0.074 0.012 0.011 11
-0.041 0.002 0.044 9
-0.002 0.019 0.04 10
0.04 0.0 0.036 10
0.053 0.0 0.023 10
0.039 0.0 0.03 10
0.027 -0.025 0.035 10
-0.01 -0.031 0.023 10
-0.026 -0.037 0.003 10
-0.049 -0.033 0.012 10
-0.061 -0.03 0.002 10
-0.047 -0.009 -0.023 10
-0.025 -0.026 -0.038 10
-0.013 0.002 -0.034 10
-0.003 0.002 -0.039 10
-0.003 0.01 -0.044 10
-0.011 0.035 -0.022 10
-0.01 0.04 -0.011 10
0.007 0.01 -0.002 11
0.015 0.009 0.023 9
0.022 0.0 -0.012 10
0.037 -0.008 -0.003 11
0.033 0.0 -0.019 10
0.039 -0.007 -0.009 10
0.035 -0.007 -0.017 10
0.04 -0.006 -0.023 20
0.062 -0.005 0.004 10
0.073 0.02 0.003 10
0.1 0.009 0.012 10
0.09 -0.008 0.002 10
0.089 -0.007 0.01 10
0.072 -0.006 0.009 10
0.03 0.011 0.025 10
-0.006 -0.007 0.006 10
-0.014 0.002 -0.011 10
-0.03 0.01 -0.01 10
-0.01 0.0 -0.009 20
0.0 -0.007 0.008 10
0.007 0.01 0.033 20
-0.01 0.026 0.004 10
-0.043 -0.002 0.021 10
-0.047 -0.001 0.019 10
-0.034 -0.018 0.017 10
-0.048 0.0 -0.019 10
-0.051 -0.017 -0.017 10
-0.029 -0.015 -0.032 10
-0.009 0.003 -0.02 10
0.0 0.028 -0.035 10
0.008 0.026 -0.032 10
0.007 0.006 -0.029 10
0.007 -0.028 -0.026 10
-0.01 -0.051 -0.04 10
-0.026 -0.038 -0.01 10
-0.015 0.026 0.007 10
-0.005 0.032 -0.045 10
0.012 0.02 -0.023 10
0.019 0.018 -0.029 10
0.034 0.007 -0.035 10
0.031 0.007 -0.005 10
0.019 -0.019 0.003 10
-0.008 -0.017 -0.031 10
0.001 -0.015 -0.002 10
-0.024 -0.005 -0.002 10
-0.022 0.003 -0.01 10
-0.019 0.011 0.007 10
0.007 0.027 0.006 10
0.024 0.007 -0.002 10
0.047 -0.01 0.015 10
0.042 0.0 0.004 10
0.047 0.0 0.013 10
0.033 0.008 0.02 10
0.004 -0.001 0.035 10
-0.004 0.007 0.014 10
0.004 0.015 0.021 10
-0.004 0.013 0.011 10
0.013 0.012 0.018 10
0.02 0.002 0.008 10
0.035 -0.006 0.007 10
0.023 -0.014 0.006 10
0.003 -0.021 0.005 10
-0.039 -0.019 -0.011 10
-0.026 0.0 -0.027 10
-0.041 -0.008 -0.016 10
-0.037 -0.007 -0.006 10
-0.033 -0.007 0.002 10
-0.013 -0.006 0.002 10
-0.011 0.002 -0.014 10
0.006 -0.014 0.003 10
0.031 0.004 0.02 10
0.028 0.012 0.018 10
0.025 0.019 -0.009 10
0.014 0.017 0.0 10
-0.004 0.015 0.009 10
-0.029 -0.002 0.008 10
-0.009 -0.011 -0.001 10
-0.008 0.007 -0.001 10
0.001 0.015 0.042 10
0.009 0.013 0.037 10
0.008 0.012 -0.009 10
0.0 -0.006 -0.008 9
-0.035 -0.014 -0.015 10
-0.04 -0.012 -0.022 10
-0.053 0.005 -0.02 10
-0.039 -0.003 -0.027 10
-0.052 -0.011 -0.007 10
-0.047 -0.001 -0.015 10
-0.042 0.006 -0.022 20
-0.021 -0.002 0.005 11
-0.019 -0.019 0.013 10
-0.034 0.0 -0.004 9
-0.013 -0.008 0.03 10
-0.029 -0.016 0.009 10
-0.018 -0.023 0.008 11
-0.016 0.004 0.0 10
-0.014 0.03 -0.009 10
-0.013 0.027 -0.016 10
0.005 0.007 0.01 10
0.004 0.006 0.026 10
0.038 0.022 0.041 10
0.043 -0.005 0.037 10
0.056 -0.004 0.033 10
0.05 -0.004 0.004 10
0.045 -0.003 0.012 10
0.041 -0.003 -0.005 10
0.019 0.005 -0.022 10
0.017 0.005 -0.037 10
-0.009 0.004 -0.025 10
0.0 -0.013 -0.014 10
0.0 -0.011 -0.004 10
0.034 -0.002 0.004 10
0.048 0.006 -0.004 10
0.043 0.006 0.004 10
0.03 -0.011 0.004 10
0.018 -0.019 0.021 10
0.008 0.008 0.01 10
-0.009 0.0 0.018 10
-0.026 0.0 -0.001 10
-0.023 -0.017 -0.009 10
-0.021 0.001 -0.025 10
-0.001 0.0 -0.005 10
-0.001 0.0 -0.022 10
0.033 0.009 -0.011 10
0.012 0.025 -0.001 10
0.028 0.005 0.015 10
0.017 -0.003 0.013 10
0.032 -0.011 0.012 10
0.029 -0.019 0.011 10
0.017 0.0 0.036 10
0.015 0.0 -0.002 10
0.014 -0.008 -0.01 10
0.004 -0.007 0.0 10
-0.013 0.01 0.016 10
-0.012 0.0 0.006 10
-0.01 0.0 -0.02 20
-0.018 0.009 0.0 10
-0.025 0.008 0.0 10
0.003 0.007 -0.018 10
0.002 0.006 0.001 10
0.002 -0.011 0.009 10
-0.014 -0.001 0.0 10
-0.013 -0.009 -0.008 10
-0.029 0.0 -0.016 10
-0.017 0.008 -0.023 10
-0.033 -0.009 -0.012 10
-0.021 0.008 0.006 10
-0.027 0.016 0.005 10
-0.007 -0.011 -0.003 10
-0.006 -0.01 -0.011 10
0.002 -0.017 -0.002 10
0.019 -0.007 -0.01 10
0.008 -0.015 0.0 10
0.016 -0.005 0.0 10
-0.002 -0.004 0.007 10
0.015 -0.004 0.015 10
-0.003 -0.003 0.022 10
-0.003 0.005 0.02 10
-0.011 0.004 0.044 10
-0.019 0.021 0.005 10
-0.034 0.027 -0.012 10
-0.048 0.025 0.006 10
-0.043 0.014 0.014 10
-0.03 -0.004 0.038 10
-0.018 -0.004 0.051 10
0.008 -0.012 0.055 10
-0.009 -0.019 0.041 10
0.009 -0.017 0.019 10
0.008 0.001 0.017 10
0.015 -0.016 -0.009 10
0.005 -0.014 0.008 10
0.005 -0.004 -0.035 10
0.021 -0.012 -0.023 10
0.019 -0.019 -0.021 10
0.017 0.0 -0.018 10
-0.001 0.0 0.0 10
-0.001 0.033 -0.017 10
0.007 0.021 -0.015 10
-0.001 0.019 -0.013 10
0.006 0.017 -0.012 10
-0.002 -0.001 -0.011 10
0.006 -0.018 -0.01 10
-0.011 -0.007 0.008 20
-0.01 -0.007 -0.009 10
-0.026 0.01 -0.017 10
-0.023 0.009 -0.024 10
-0.021 0.0 -0.03 10
-0.01 0.0 -0.018 10
-0.009 -0.025 -0.016 10
-0.017 -0.005 -0.015 10
-0.006 -0.005 -0.005 10
-0.006 0.012 0.003 10
0.02 -0.006 -0.005 10
0.009 0.003 -0.03 10
0.017 0.02 -0.027 10
0.024 0.009 -0.015 10
0.03 0.0 -0.023 10
0.001 -0.008 -0.037 10
0.001 -0.007 0.0 10
-0.016 -0.007 -0.025 10
-0.031 -0.006 0.011 10
-0.019 0.02 0.01 20
-0.009 0.0 -0.007 10
0.0 0.0 -0.015 10
0.008 0.009 0.011 10
0.016 -0.008 -0.015 10
0.006 0.0 0.012 10
-0.028 -0.008 0.019 10
-0.043 -0.015 0.008 10
-0.038 0.002 0.007 10
-0.026 0.011 -0.01 10
-0.015 0.001 -0.009 10
-0.004 0.001 0.009 10
0.004 0.009 0.0 10
0.012 0.0 -0.009 10
0.019 -0.008 -0.008 10
0.017 -0.007 0.001 10
0.007 -0.006 -0.016 10
0.006 -0.006 0.002 10
-0.002 -0.022 0.002 10
-0.019 -0.011 0.019 10
0.008 -0.002 0.034 10
0.015 -0.001 0.005 10
0.005 0.015 0.004 10
0.013 0.014 0.013 10
0.012 0.021 0.003 10
0.037 0.019 -0.014 10
0.007 -0.008 0.012 10
0.006 -0.007 0.02 10
-0.002 -0.007 0.0 10
-0.002 -0.006 0.018 10
-0.002 0.02 0.016 10
0.006 0.009 0.014 10
-0.002 0.025 0.004 10
-0.002 0.014 -0.004 10
0.006 0.004 -0.012 10
0.005 0.004 -0.02 10
0.013 -0.004 -0.018 10
-0.004 -0.013 -0.024 10
-0.012 -0.011 -0.005 10
-0.046 -0.027 -0.021 10
-0.058 -0.05 -0.011 10
-0.052 -0.045 0.007 10
-0.047 -0.015 0.015 10
-0.025 -0.005 0.013 10
-0.022 0.012 0.02 10
-0.037 0.028 -0.007 10
-0.042 0.051 -0.006 10
-0.055 0.029 -0.005 10
-0.05 0.026 0.003 10
-0.019 0.006 0.003 11
0.0 0.005 -0.005 9
0.017 -0.012 0.003 10
0.024 -0.01 -0.005 10
0.03 -0.018 -0.013 10
0.053 0.0 -0.003 10
0.073 0.0 -0.029 10
0.066 0.009 -0.008 10
0.051 0.0 -0.016 10
0.054 -0.017 -0.032 10
0.057 0.001 0.005 10
0.043 0.009 -0.012 10
0.047 0.0 0.006 10
0.034 0.008 -0.003 10
0.022 0.0 -0.002 10
0.019 -0.009 -0.011 10
-0.016 0.008 0.007 10
-0.006 0.008 -0.002 10
-0.022 -0.009 0.015 10
-0.02 0.008 0.022 10
-0.009 0.016 0.011 10
-0.017 0.014 0.001 20
-0.015 0.004 -0.015 10
-0.022 0.012 0.003 10
-0.037 -0.005 -0.005 10
-0.033 -0.013 0.003 10
-0.03 -0.021 0.011 10
-0.036 -0.019 -0.006 10
-0.015 -0.008 -0.014 10
-0.022 -0.007 0.012 10
0.005 0.01 0.002 10
-0.003 0.009 -0.014 10
0.005 0.0 0.012 10
0.004 0.008 -0.023 10
0.021 -0.009 -0.02 10
0.028 0.0 -0.01 10
0.016 0.0 -0.009 10
0.032 -0.008 0.009 10
0.02 0.009 0.008 10
0.009 -0.008 0.007 10
0.0 -0.007 0.006 10
0.0 -0.007 0.023 10
-0.008 0.002 -0.005 10
-0.007 -0.006 -0.004 10
-0.024 0.011 -0.004 10
-0.013 0.001 -0.003 10
-0.011 0.009 0.005 10
-0.019 0.0 0.013 30
-0.008 0.0 0.003 10
-0.016 0.0 0.011 10
0.002 0.0 0.001 10
0.002 0.0 0.018 10
0.001 -0.008 0.008 10
0.01 0.001 0.0 10
-0.007 -0.007 -0.009 10
0.001 -0.006 -0.008 10
0.001 -0.014 -0.016 10
-0.007 -0.004 -0.006 10
-0.006 -0.004 0.003 10
-0.023 -0.003 0.002 10
-0.003 0.013 -0.006 10
-0.011 0.012 0.011 10
-0.019 0.002 0.01 10
-0.008 0.01 0.009 10
0.0 0.001 0.008 10
0.0 0.001 -0.009 10
-0.008 0.0 0.008 10
0.001 0.009 0.007 10
0.018 0.0 0.007 10
0.016 -0.008 0.032 10
0.014 0.0 0.028 10
0.022 0.017 0.0 10
0.011 0.007 0.008 10
-0.007 -0.01 0.0 10
0.01 -0.026 0.007 10
-0.016 -0.023 0.015 10
0.002 -0.021 0.022 10
-0.023 -0.002 0.011 10
-0.012 -0.001 0.019 10
-0.037 0.015 0.008 10
-0.033 0.031 0.0 10
-0.004 0.028 0.0 20
-0.003 0.008 -0.009 10
0.022 0.015 0.008 10
0.028 -0.003 -0.009 10
0.043 -0.011 0.008 10
0.021 -0.01 0.0 10
0.019 -0.009 -0.009 10
0.008 -0.008 -0.016 10
0.016 -0.007 -0.015 10
0.014 -0.006 -0.022 10
0.022 -0.023 -0.028 10
0.019 -0.003 -0.017 10
0.017 -0.011 -0.006 10
-0.001 -0.002 -0.014 10
-0.001 0.023 -0.013 10
-0.018 0.03 -0.003 10
-0.024 0.027 -0.002 10
-0.005 -0.001 0.023 10
-0.013 0.007 0.012 10
0.005 -0.01 0.019 10
-0.021 0.0 0.009 20
-0.019 -0.009 -0.009 10
-0.034 -0.008 -0.008 10
-0.039 0.009 0.009 10
-0.044 0.0 0.017 10
-0.039 0.008 0.024 10
-0.018 0.007 0.013 10
-0.008 -0.001 0.02 10
0.001 -0.001 0.009 10
0.009 -0.009 -0.008 10
0.0 -0.017 0.009 10
0.008 -0.024 0.017 10
-0.009 -0.004 -0.001 10
0.0 0.004 -0.001 10
0.0 0.012 0.015 10
0.0 0.011 0.031 10
0.008 0.001 0.028 10
0.025 0.001 0.025 10
0.022 0.009 0.023 10
0.028 -0.008 0.003 10
0.008 0.001 0.02 20
0.0 0.009 0.001 10
-0.009 0.0 0.026 10
-0.008 -0.008 -0.001 10
-0.024 -0.007 -0.001 10
-0.03 0.001 0.033 10
-0.019 0.01 0.021 10
-0.008 -0.008 -0.015 10
0.026 -0.007 0.011 10
0.024 0.002 0.01 10
0.021 0.019 -0.007 10
0.002 0.008 0.01 10
-0.006 0.0 0.018 10
-0.023 -0.009 0.007 10
-0.012 -0.017 0.024 10
-0.019 -0.006 -0.012 9
-0.009 -0.014 -0.011 10
0.017 0.003 -0.01 20
0.024 -0.013 -0.026 10
0.013 0.004 -0.006 10
0.003 0.013 -0.014 10
0.003 -0.014 -0.013 10
0.002 0.004 0.014 10
0.011 0.012 0.012 10
-0.015 0.002 -0.005 10
-0.005 0.002 -0.005 10
-0.013 0.002 -0.022 10
0.004 0.002 -0.011 10
0.004 0.01 -0.027 10
0.021 -0.007 -0.007 10
0.001 -0.024 -0.023 10
0.001 -0.004 -0.012 10
-0.015 0.013 -0.02 10
0.003 0.003 -0.018 11
-0.005 0.011 0.009 9
0.011 0.001 0.0 10
0.01 -0.007 0.025 10
0.001 -0.006 0.023 10
-0.007 -0.014 0.02 11
-0.024 -0.021 0.036 9
-0.021 0.006 -0.002 10
-0.028 0.005 -0.01 10
-0.033 0.039 -0.018 10
-0.056 0.035 -0.024 10
-0.024 0.014 -0.013 10
-0.022 -0.003 -0.012 10
0.005 0.013 0.006 10
0.022 -0.013 -0.011 10
0.037 -0.02 -0.01 10
0.042 -0.027 -0.009 10
0.038 -0.015 0.025 10
0.008 -0.014 0.006 10
-0.009 -0.012 -0.003 11
0.0 -0.002 0.005 9
0.0 -0.002 -0.003 10
0.017 0.006 -0.003 10
0.006 0.022 -0.002 10
-0.002 0.011 -0.011 10
-0.019 0.027 -0.001 20
-0.034 0.0 -0.001 10
-0.048 0.008 -0.001 10
-0.026 -0.001 0.007 10
-0.015 -0.009 0.006 10
0.012 -0.008 -0.002 10
0.01 0.0 -0.002 10
0.001 0.009 0.006 10
-0.016 0.0 -0.011 10
-0.014 -0.008 -0.001 10
-0.021 0.0 -0.001 10
-0.01 0.0 -0.001 10
-0.009 0.0 -0.009 10
0.0 0.0 -0.017 10
0.008 0.0 -0.024 11
0.007 -0.016 -0.004 9
-0.01 -0.006 -0.029 10
0.007 -0.005 -0.009 10
0.015 -0.005 -0.017 10
0.022 0.003 -0.015 20
0.029 0.003 0.003 10
0.026 0.003 -0.005 10
0.023 0.011 -0.005 10
0.012 0.001 -0.013 11
0.019 0.018 -0.011 10
0.026 -0.009 -0.019 9
0.032 -0.016 0.008 11
0.012 0.002 0.016 9
-0.006 0.001 -0.011 11
0.002 -0.006 0.007 9
-0.006 0.002 -0.002 10
-0.005 0.002 0.006 10
0.003 0.001 0.005 10
-0.005 0.019 -0.003 10
0.003 0.0 0.005 10
0.003 0.0 0.013 10
-0.005 0.0 0.012 10
0.003 -0.017 -0.006 11
0.003 0.01 0.011 10
-0.005 0.0 0.001 10
-0.005 0.009 -0.006 9
-0.004 -0.008 0.002 11
0.013 0.009 -0.006 10
0.003 0.0 0.002 10
0.002 0.008 0.002 10
0.011 -0.001 -0.006 10
0.018 -0.018 -0.005 10
-0.009 -0.016 -0.022 10
0.009 0.011 -0.011 10
0.0 -0.007 -0.01 10
0.0 0.002 -0.009 10
0.008 0.001 -0.025 10
0.016 0.001 -0.023 10
0.014 0.001 -0.003 10
0.013 0.001 -0.02 10
0.011 0.009 -0.009 10
0.027 0.017 -0.017 10
0.033 0.007 -0.015 10
0.038 -0.002 -0.014 10
0.026 -0.01 -0.012 10
0.032 -0.009 -0.02 10
0.037 -0.017 0.0 10
0.033 -0.006 0.007 10
0.03 0.002 0.007 20
0.027 -0.023 -0.01 10
0.016 -0.004 -0.009 10
-0.002 -0.003 0.017 10
-0.002 0.013 0.006 10
-0.019 0.029 0.006 10
-0.026 0.026 0.014 10
-0.023 0.032 0.004 10
-0.029 0.02 -0.013 10
-0.018 0.018 -0.012 10
-0.016 0.0 -0.011 10
0.011 -0.008 -0.009 10
0.035 -0.016 0.0 10
0.032 -0.014 -0.017 10
0.029 -0.03 -0.015 10
0.008 -0.036 -0.014 10
-0.009 -0.024 -0.029 10
0.008 -0.004 -0.018 10
0.0 0.013 -0.016 10
0.008 -0.005 -0.032 10
0.015 0.003 -0.011 10
0.014 0.003 -0.027 10
0.012 0.011 -0.016 10
0.002 0.019 0.011 10
0.002 0.034 0.01 10
-0.014 0.022 0.017 10
-0.021 0.002 0.015 10
-0.019 0.002 0.005 10
-0.026 -0.014 -0.003 10
-0.015 -0.03 -0.011 10
0.012 -0.018 -0.019 10
-0.023 0.0 -0.008 10
-0.029 0.008 -0.025 10
-0.035 0.0 -0.013 10
-0.023 0.0 -0.003 10
-0.012 0.008 -0.012 10
-0.011 -0.001 -0.01 10
0.007 -0.009 0.007 10
0.015 0.0 0.006 10
0.022 -0.008 0.005 10
0.02 0.009 0.005 10
0.009 0.0 0.004 10
0.025 0.008 -0.012 10
0.023 0.007 -0.002 10
0.029 0.015 0.005 10
0.017 0.013 -0.003 10
0.016 0.029 -0.011 10
0.014 0.0 -0.027 10
0.013 -0.016 -0.042 10
0.003 -0.006 -0.012 10
0.011 -0.014 -0.002 10
0.01 0.021 0.015 10
0.009 0.019 0.005 10
0.016 0.0 -0.004 10
0.006 0.0 -0.003 10
-0.002 0.0 -0.02 10
0.023 0.008 -0.027 10
0.021 -0.009 -0.015 10
0.027 -0.008 -0.014 10
0.016 -0.007 0.004 10
0.006 -0.023 -0.013 10
-0.003 -0.004 0.005 10
-0.002 -0.012 -0.003 10
-0.011 -0.002 0.005 10
0.007 0.014 -0.003 10
0.006 0.004 0.005 10
0.005 -0.004 0.004 10
-0.02 -0.003 -0.004 10
-0.009 -0.003 0.013 10
-0.008 0.005 -0.005 10
0.0 -0.003 0.012 10
-0.016 0.013 0.019 10
-0.015 0.003 0.009 10
0.003 0.012 0.008 20
-0.005 -0.006 -0.018 10
-0.013 -0.005 -0.007 10
-0.003 -0.005 -0.007 10
-0.003 -0.013 0.01 10
0.014 -0.011 0.018 10
0.03 0.006 0.016 20
0.009 0.005 0.023 10
0.017 0.013 0.012 10
0.007 0.003 0.002 10
0.015 -0.013 -0.006 10
0.004 -0.012 0.02 10
-0.004 -0.019 0.026 20
-0.012 0.008 0.015 20
-0.011 -0.001 0.005 10
-0.009 0.007 0.004 10
0.008 -0.01 -0.004 10
-0.001 -0.018 0.022 10
-0.001 0.0 0.019 10
-0.009 0.009 0.017 10
-0.008 0.017 0.033 10
0.0 0.041 -0.013 10
-0.016 0.011 -0.003 10
-0.032 0.001 -0.011 10
-0.046 -0.007 0.015 10
-0.058 -0.032 0.013 10
-0.026 -0.003 -0.004 10
-0.024 -0.011 -0.004 10
0.021 0.006 -0.012 10
0.062 0.014 -0.011 10
0.073 0.021 -0.018 10
0.048 0.002 0.0 10
0.035 0.002 -0.016 10
0.014 -0.023 0.002 10
-0.021 -0.03 0.01 10
-0.027 -0.009 -0.007 10
-0.025 0.017 -0.007 10
-0.031 0.015 -0.014 10
-0.019 0.013 -0.004 10
0.008 0.029 0.021 10
-0.001 0.035 0.027 10
0.016 0.014 0.016 10
0.014 0.004 -0.002 10
-0.004 -0.004 -0.002 10
-0.003 -0.004 0.006 10
-0.02 -0.012 0.006 10
-0.018 -0.019 -0.02 10
-0.016 0.0 -0.009 10
0.01 0.051 -0.017 10
0.027 -0.048 -0.041 10
0.032 -0.061 -0.002 10
0.003 -0.02 0.04 10
0.012 0.007 0.019 10
-0.006 0.006 0.017 10
-0.014 -0.019 0.006 10
-0.03 -0.017 -0.01 10
-0.035 -0.007 -0.001 10
-0.014 0.001 0.007 10
-0.013 0.01 0.006 10
-0.02 0.009 0.006 10
-0.035 0.016 -0.003 10
-0.04 0.023 0.014 10
-0.062 0.012 0.03 10
-0.065 0.002 0.018 10
-0.058 -0.014 0.0 10
-0.044 0.012 0.025 10
-0.039 -0.014 -0.011 10
-0.044 0.004 -0.001 10
-0.057 -0.021 -0.001 10
-0.025 -0.011 -0.01 10
-0.005 -0.01 0.008 10
0.003 0.008 -0.001 10
0.02 0.007 -0.009 10
0.026 0.006 0.0 10
0.032 -0.011 0.025 10
0.046 -0.027 0.014 10
0.033 -0.016 0.004 10
0.03 0.002 -0.013 10
0.035 0.019 -0.011 10
0.032 0.009 -0.019 10
0.046 0.016 -0.026 10
0.032 0.015 -0.014 10
0.021 0.005 -0.013 10
0.044 -0.012 -0.003 10
0.031 -0.02 0.005 10
0.028 -0.009 0.03 10
0.008 -0.008 0.019 10
-0.009 -0.007 0.025 10
-0.017 0.001 0.031 10
-0.024 0.001 0.028 10
-0.03 0.018 0.034 10
-0.027 0.0 0.031 10
-0.041 0.0 0.01 10
-0.046 0.016 0.0 10
-0.041 0.023 0.0 10
